userId,movieId,rating,timestamp
6,350,5.0,845553489
6,432,5.0,845553489
6,553,5.0,845553559
6,337,5.0,845553586
6,736,5.0,845553619
6,168,5.0,845553695
6,36,5.0,845553726
6,368,5.0,845553726
6,333,5.0,845553757
6,277,5.0,845553844
6,22,5.0,845553875
6,5,5.0,845553938
6,230,5.0,845553966
6,616,5.0,845554062
6,257,5.0,845554176
6,248,5.0,845554263
6,3,5.0,845554296
6,262,5.0,845554551
6,783,5.0,845554584
6,314,5.0,845554603
6,709,5.0,845555249
7,1584,5.0,1106635423
7,1219,5.0,1106635496
7,466,5.0,1106635532
7,2529,5.0,1106635640
7,1270,5.0,1106635681
7,3869,5.0,1106635733
7,593,5.0,1106635912
7,356,5.0,1106635915
7,480,5.0,1106635917
7,260,5.0,1106635933
7,1240,5.0,1106712575
8,380,5.0,839463422
8,590,5.0,839463422
8,318,5.0,839463489
8,185,5.0,839463509
8,253,5.0,839463509
8,34,5.0,839463546
8,364,5.0,839463546
8,50,5.0,839463644
8,527,5.0,839463728
9,1198,5.0,1044656716
9,5481,5.0,1044656836
9,5952,5.0,1044656908
9,5902,5.0,1044656934
9,923,5.0,1044657026
9,4993,5.0,1044657051
9,2300,5.0,1044657072
10,92259,5.0,1455301553
10,8533,5.0,1455301847
10,71579,5.0,1455301869
10,33794,5.0,1455302031
10,91529,5.0,1455302120
10,49272,5.0,1455302162
10,96079,5.0,1455302172
10,136020,5.0,1455302192
10,81845,5.0,1455302591
10,8869,5.0,1455303064
10,79091,5.0,1455306124
10,7458,5.0,1455356656
11,1101,5.0,901200233
11,356,5.0,901200263
11,2028,5.0,902153951
11,6,5.0,902154266
11,110,5.0,902154266
11,150,5.0,902154266
11,457,5.0,902154316
11,349,5.0,902154342
11,1408,5.0,902154383
11,1721,5.0,902154989
11,529,5.0,902155043
11,1784,5.0,902155043
11,593,5.0,902155102
12,256,5.0,1247263375
12,1357,5.0,1247263404
12,2717,5.0,1247263428
12,2581,5.0,1247263444
12,222,5.0,1247263465
12,2072,5.0,1247263670
12,2572,5.0,1247263689
12,838,5.0,1247264096
12,6942,5.0,1247264138
12,8533,5.0,1247264151
12,40629,5.0,1247264192
12,3668,5.0,1247264220
12,2485,5.0,1247264406
12,168,5.0,1247264411
13,1198,5.0,987456848
13,2571,5.0,987457007
13,4011,5.0,987895651
13,47,5.0,987895819
13,3578,5.0,987895902
14,110,5.0,835441107
14,47,5.0,835441133
14,266,5.0,835441168
14,282,5.0,835441239
14,337,5.0,835441239
14,95,5.0,835441295
15,2001,5.0,1299424826
15,2150,5.0,1299425040
15,3510,5.0,1299425097
15,4720,5.0,1510571736
15,3578,5.0,1510571768
15,4995,5.0,1510571789
15,3147,5.0,1510571797
15,318,5.0,1510571866
15,356,5.0,1510571873
15,5989,5.0,1510571938
15,260,5.0,1510571946
15,1270,5.0,1510571953
15,527,5.0,1510571982
15,589,5.0,1510572012
15,2011,5.0,1510572060
15,152077,5.0,1510572535
15,1196,5.0,1510572645
15,1210,5.0,1510572653
15,122886,5.0,1510572679
15,1214,5.0,1510572684
15,1200,5.0,1510572775
15,166528,5.0,1510572789
17,296,5.0,1305696455
17,356,5.0,1305696457
17,318,5.0,1305696465
17,260,5.0,1305696468
17,1210,5.0,1305696490
17,1196,5.0,1305696635
17,858,5.0,1305696683
17,2571,5.0,1305696756
17,5952,5.0,1305696823
17,1201,5.0,1305696878
17,1240,5.0,1305696931
17,5618,5.0,1322628751
17,7099,5.0,1322628786
17,6350,5.0,1322628881
18,318,5.0,1455049328
18,50,5.0,1455049343
18,1203,5.0,1455050107
18,1209,5.0,1455050528
18,1201,5.0,1455051405
18,923,5.0,1455059762
19,2959,5.0,965703109
19,2968,5.0,965703674
19,3070,5.0,965703674
19,1372,5.0,965703698
19,1527,5.0,965703811
19,1967,5.0,965704281
19,1197,5.0,965705725
19,2918,5.0,965705867
19,3396,5.0,965705896
19,3358,5.0,965706140
19,551,5.0,965706163
19,1285,5.0,965706185
19,2723,5.0,965706484
19,3477,5.0,965706839
19,2987,5.0,965709047
19,1097,5.0,965709282
19,1198,5.0,965709394
19,1291,5.0,965709426
19,592,5.0,965709445
19,1374,5.0,965709478
19,903,5.0,965710671
19,589,5.0,965710720
19,353,5.0,965711267
20,2804,5.0,1054036159
20,6345,5.0,1054036623
20,4995,5.0,1054037101
20,4306,5.0,1054037117
20,5952,5.0,1054037144
20,3751,5.0,1054037147
20,4993,5.0,1054037162
20,5991,5.0,1054037184
20,5618,5.0,1054037190
20,4246,5.0,1054037200
20,5218,5.0,1054037258
20,3396,5.0,1054038057
20,588,5.0,1054038059
20,595,5.0,1054038060
20,1097,5.0,1054038065
20,364,5.0,1054038067
20,1073,5.0,1054038071
20,919,5.0,1054038078
20,594,5.0,1054038083
20,3114,5.0,1054038084
20,1907,5.0,1054038097
20,3034,5.0,1054038099
20,2083,5.0,1054038103
20,1025,5.0,1054038107
20,3159,5.0,1054038115
20,3397,5.0,1054038117
20,551,5.0,1054038128
20,2081,5.0,1054038138
20,2005,5.0,1054038151
20,661,5.0,1054038185
20,3398,5.0,1054038201
20,48,5.0,1054038357
20,2709,5.0,1054038446
20,2987,5.0,1054038485
20,720,5.0,1054038502
20,1148,5.0,1054038506
20,2394,5.0,1054038545
20,1947,5.0,1054147380
20,3549,5.0,1054147384
21,5872,5.0,1376822796
21,3082,5.0,1376822996
21,370,5.0,1376823264
21,1722,5.0,1376823419
21,2706,5.0,1376823724
21,10,5.0,1403459783
21,7573,5.0,1403459786
21,1270,5.0,1407617830
21,2011,5.0,1417378095
22,1952,5.0,1268330620
22,3489,5.0,1268726106
22,318,5.0,1268726193
22,541,5.0,1268726271
22,356,5.0,1268726309
22,1193,5.0,1268726374
22,7438,5.0,1268726785
23,1284,5.0,1107162632
23,1212,5.0,1107162640
23,3949,5.0,1107162656
23,1233,5.0,1107162927
23,7587,5.0,1107162995
23,1232,5.0,1107163618
23,541,5.0,1107164433
23,1258,5.0,1107341607
23,1222,5.0,1107341684
25,7153,5.0,1535470418
25,5952,5.0,1535470419
25,4993,5.0,1535470421
25,2571,5.0,1535470427
25,79132,5.0,1535470428
25,260,5.0,1535470429
25,527,5.0,1535470432
25,122912,5.0,1535470461
25,180095,5.0,1535470476
25,68954,5.0,1535470493
25,1198,5.0,1535470495
25,3578,5.0,1535470497
25,91529,5.0,1535470498
25,2028,5.0,1535470505
25,116797,5.0,1535470507
25,68157,5.0,1535470515
25,60069,5.0,1535470523
25,58559,5.0,1535470524
27,62,5.0,962684909
27,34,5.0,962685351
27,1148,5.0,962686041
27,745,5.0,962686299
27,1262,5.0,962686386
27,1097,5.0,962686711
27,1207,5.0,962686825
27,911,5.0,965149512
27,1947,5.0,965149512
27,3451,5.0,965149512
27,1035,5.0,965149533
27,2565,5.0,965149694
27,1287,5.0,965149756
27,1721,5.0,965149814
27,356,5.0,965149932
27,3489,5.0,965150022
27,2478,5.0,965150090
27,1197,5.0,965150190
27,1198,5.0,965150190
27,2151,5.0,965150942
28,2021,5.0,1234334942
28,7842,5.0,1234337731
28,53123,5.0,1234341270
29,68237,5.0,1307906345
29,953,5.0,1307906372
29,924,5.0,1307906672
29,1201,5.0,1307907031
29,1250,5.0,1308024986
29,1272,5.0,1308084090
29,5995,5.0,1308084202
29,82459,5.0,1310787896
29,1617,5.0,1315262432
29,27611,5.0,1362016752
29,2028,5.0,1362016835
30,260,5.0,1500370339
30,1196,5.0,1500370341
30,1198,5.0,1500370343
30,318,5.0,1500370344
30,2571,5.0,1500370345
30,1210,5.0,1500370347
30,7153,5.0,1500370349
30,1291,5.0,1500370351
30,95510,5.0,1500370369
30,96821,5.0,1500370373
30,93510,5.0,1500370378
30,58559,5.0,1500370398
30,5952,5.0,1500370399
30,4993,5.0,1500370423
30,79132,5.0,1500370425
30,112852,5.0,1500370426
30,33794,5.0,1500370439
30,122904,5.0,1500370440
30,68358,5.0,1500370441
30,109487,5.0,1500370443
30,59315,5.0,1500370444
30,111759,5.0,1500370446
30,68954,5.0,1500370450
30,91529,5.0,1500370452
31,1,5.0,850466616
31,648,5.0,850466616
31,733,5.0,850466642
31,784,5.0,850466810
31,1057,5.0,850466810
31,1361,5.0,850466810
31,1363,5.0,850466810
31,1391,5.0,850466810
31,588,5.0,850467365
31,377,5.0,850467368
31,1197,5.0,850467408
31,912,5.0,850467425
31,1278,5.0,850467425
31,1036,5.0,850467468
32,608,5.0,856736172
32,1073,5.0,856736173
32,58,5.0,856736227
32,260,5.0,856736227
32,1391,5.0,856736427
32,296,5.0,856737001
32,50,5.0,856737002
32,318,5.0,856737003
32,345,5.0,856737044
32,592,5.0,856737044
32,265,5.0,856737045
32,497,5.0,856737045
32,593,5.0,856737081
32,1104,5.0,856737082
32,272,5.0,856737123
32,538,5.0,856737123
32,1197,5.0,856737123
32,912,5.0,856737165
33,2943,5.0,939646680
33,50,5.0,939646733
33,265,5.0,939646733
33,1060,5.0,939646733
33,457,5.0,939646784
33,2571,5.0,939646784
33,1249,5.0,939646820
33,2028,5.0,939646902
33,2580,5.0,939646902
33,588,5.0,939646939
33,994,5.0,939646939
33,1704,5.0,939646939
33,1617,5.0,939646982
33,1923,5.0,939647016
33,593,5.0,939647370
33,428,5.0,939647444
33,1641,5.0,939647444
33,1210,5.0,939647873
33,110,5.0,939648134
33,1446,5.0,939648134
33,2357,5.0,939654747
33,28,5.0,939654815
33,356,5.0,939654815
33,1639,5.0,939654815
33,39,5.0,939654896
33,307,5.0,939715286
33,36,5.0,939715317
33,1653,5.0,939715317
33,337,5.0,939715369
33,1545,5.0,939715414
33,1678,5.0,939715414
33,1673,5.0,939715448
33,562,5.0,939715485
33,1719,5.0,939715485
33,613,5.0,939715859
33,838,5.0,939716327
33,1245,5.0,939716472
33,446,5.0,939716559
33,509,5.0,939716661
33,527,5.0,939716661
33,1280,5.0,939716738
34,6539,5.0,1162047962
34,6874,5.0,1162048034
34,2273,5.0,1162048095
34,6333,5.0,1162048745
34,10,5.0,1162048773
34,3793,5.0,1162048832
34,5349,5.0,1162048858
34,8636,5.0,1162048948
34,3996,5.0,1162049140
34,6711,5.0,1162049178
34,4446,5.0,1162050179
34,45499,5.0,1162050637
35,150,5.0,830939391
35,339,5.0,830939488
35,21,5.0,830939505
35,185,5.0,830939521
35,50,5.0,830939598
35,261,5.0,830939733
35,62,5.0,830939748
35,60,5.0,830939912
37,150,5.0,845239388
37,296,5.0,845239388
37,165,5.0,845239426
37,344,5.0,845239426
37,593,5.0,845239426
37,231,5.0,845239442
37,316,5.0,845239442
37,671,5.0,845239506
38,457,5.0,841341220
38,318,5.0,841341249
38,110,5.0,841341295
38,50,5.0,841341362
38,527,5.0,841341405
38,357,5.0,841341428
38,11,5.0,841341447
38,151,5.0,841341494
38,223,5.0,841341650
39,3019,5.0,974787139
39,260,5.0,974787510
39,1214,5.0,974787510
39,1200,5.0,974787586
39,1210,5.0,974787586
39,1921,5.0,974787586
39,2571,5.0,974787586
39,1584,5.0,974787637
39,1258,5.0,974787836
39,1387,5.0,974787836
39,2118,5.0,974787893
39,2366,5.0,974787893
39,50,5.0,974788030
39,593,5.0,974788030
39,2762,5.0,974788030
39,1089,5.0,974788071
39,1248,5.0,974788071
39,608,5.0,974788126
39,1219,5.0,974788126
39,2858,5.0,974788291
39,2997,5.0,974788291
39,3362,5.0,974788339
39,1197,5.0,974788384
39,1968,5.0,974788384
39,2599,5.0,974788442
39,3911,5.0,974788481
39,2342,5.0,974788538
39,3481,5.0,974788538
39,2700,5.0,974788709
39,3213,5.0,974788976
39,1196,5.0,974789111
39,1221,5.0,974789111
39,2692,5.0,974789111
39,3000,5.0,974789174
39,1291,5.0,974789327
39,1215,5.0,974789432
40,150,5.0,832058854
40,296,5.0,832058854
40,318,5.0,832058930
40,1,5.0,832058959
40,300,5.0,832059012
40,34,5.0,832059080
40,111,5.0,832059116
40,337,5.0,832059189
40,17,5.0,832059273
40,553,5.0,832059273
40,265,5.0,832059293
40,62,5.0,832059339
40,223,5.0,832059371
40,272,5.0,832059417
40,230,5.0,832059458
40,163,5.0,832059474
40,203,5.0,832059474
40,431,5.0,832059493
40,281,5.0,832059534
40,306,5.0,832059622
40,307,5.0,832059644
40,364,5.0,832059644
40,308,5.0,832059658
40,314,5.0,832059734
40,350,5.0,832059787
40,491,5.0,832060059
41,296,5.0,1458933695
41,1258,5.0,1458939478
41,6874,5.0,1458939495
41,7438,5.0,1458939502
41,1206,5.0,1458939506
41,1721,5.0,1458939738
41,4816,5.0,1459367618
41,3948,5.0,1459367646
41,87869,5.0,1459367663
41,1259,5.0,1459367673
41,4022,5.0,1459367696
41,7293,5.0,1459367700
41,4878,5.0,1459367735
41,116897,5.0,1459367741
41,104879,5.0,1459368419
41,2160,5.0,1459368424
41,4848,5.0,1459368429
41,55820,5.0,1459368455
41,7173,5.0,1459368536
42,1090,5.0,996212773
42,3755,5.0,996213058
42,4034,5.0,996213431
42,858,5.0,996213544
42,1221,5.0,996213544
42,2023,5.0,996213544
42,1101,5.0,996213578
42,2871,5.0,996213931
42,3082,5.0,996214009
42,296,5.0,996214107
42,1213,5.0,996214157
42,2763,5.0,996214184
42,2571,5.0,996214210
42,2000,5.0,996214288
42,333,5.0,996214446
42,4321,5.0,996214645
42,4351,5.0,996214779
42,1517,5.0,996214804
42,1246,5.0,996214893
42,3448,5.0,996214917
42,1704,5.0,996214937
42,10,5.0,996215205
42,253,5.0,996215413
42,924,5.0,996216038
42,1222,5.0,996216146
42,2712,5.0,996216316
42,550,5.0,996216357
42,50,5.0,996217838
42,593,5.0,996217838
42,1089,5.0,996217838
42,1245,5.0,996217857
42,2028,5.0,996217964
42,2329,5.0,996217964
42,150,5.0,996217989
42,16,5.0,996218017
42,1265,5.0,996218017
42,553,5.0,996218080
42,1673,5.0,996218171
42,356,5.0,996218222
42,555,5.0,996218222
42,805,5.0,996218329
42,1500,5.0,996218348
42,1060,5.0,996218466
42,1653,5.0,996218645
42,223,5.0,996218735
42,3100,5.0,996218785
42,597,5.0,996218906
42,1784,5.0,996218988
42,1722,5.0,996219061
42,3450,5.0,996219061
42,2278,5.0,996219131
42,22,5.0,996219167
42,2502,5.0,996219191
42,648,5.0,996219248
42,3502,5.0,996219275
42,11,5.0,996219314
42,1093,5.0,996219752
42,2706,5.0,996220196
42,288,5.0,996220487
42,1379,5.0,996221012
42,3841,5.0,996256206
42,1231,5.0,996258009
42,1197,5.0,996258052
42,1210,5.0,996258118
42,2791,5.0,996258232
42,4002,5.0,996258299
42,1124,5.0,996258339
42,1378,5.0,996258510
42,4262,5.0,996258510
42,4489,5.0,996258510
42,2081,5.0,996258536
42,2371,5.0,996258536
42,2423,5.0,996258563
42,4007,5.0,996258563
42,4041,5.0,996258581
42,4564,5.0,996258623
42,4102,5.0,996258715
42,2989,5.0,996258769
43,150,5.0,848993627
43,592,5.0,848993627
43,165,5.0,848993660
43,588,5.0,848993660
43,153,5.0,848993662
43,457,5.0,848993662
43,356,5.0,848993693
43,595,5.0,848993693
43,292,5.0,848993718
43,329,5.0,848993718
43,434,5.0,848993718
43,589,5.0,848993769
43,364,5.0,848993793
43,367,5.0,848993793
43,500,5.0,848993793
43,34,5.0,848993816
43,587,5.0,848993816
43,597,5.0,848993817
43,420,5.0,848993879
43,435,5.0,848993928
43,442,5.0,848993958
43,1,5.0,848993983
43,158,5.0,848994079
43,261,5.0,848994079
43,168,5.0,848994102
43,256,5.0,848994102
43,648,5.0,848994102
43,48,5.0,848994152
43,594,5.0,848994152
43,355,5.0,848994178
43,520,5.0,848994178
43,277,5.0,848994222
43,552,5.0,848994239
43,276,5.0,848994265
43,5,5.0,848994281
43,362,5.0,848994311
43,596,5.0,848994332
43,610,5.0,848994332
43,616,5.0,848994349
43,419,5.0,848994374
43,7,5.0,848994392
43,3,5.0,848994405
43,60,5.0,848994424
43,374,5.0,848994436
43,23,5.0,848994451
43,382,5.0,848994479
43,519,5.0,848994479
43,502,5.0,848994518
43,174,5.0,848994534
43,783,5.0,848994560
43,262,5.0,848994574
43,79,5.0,848994617
43,661,5.0,848994617
43,1073,5.0,848994641
43,788,5.0,848994662
43,57,5.0,848994678
43,575,5.0,848994691
43,107,5.0,848994703
43,325,5.0,848994749
43,271,5.0,848994795
43,1084,5.0,848994795
43,8,5.0,848994814
43,631,5.0,848994814
43,711,5.0,848994814
43,609,5.0,848994863
43,238,5.0,848994876
43,217,5.0,848994890
44,260,5.0,869251910
44,733,5.0,869251910
44,112,5.0,869251955
44,737,5.0,869252012
44,1210,5.0,869252333
44,1476,5.0,869252362
44,1429,5.0,869252417
45,2571,5.0,950718872
45,858,5.0,950722240
45,362,5.0,950722276
45,3147,5.0,950723180
45,216,5.0,950724820
45,104,5.0,950724870
45,1282,5.0,950726185
45,2083,5.0,950726185
45,364,5.0,950726215
45,588,5.0,950726248
45,595,5.0,950726248
45,2078,5.0,950726248
45,2081,5.0,950726248
45,1393,5.0,950726330
45,260,5.0,950726388
45,1196,5.0,950726388
45,1242,5.0,950726408
45,2028,5.0,950726408
45,589,5.0,950726569
45,1291,5.0,950726569
45,1210,5.0,950726673
45,3114,5.0,950727914
45,2355,5.0,950728148
45,2006,5.0,950740549
45,1921,5.0,950740818
45,1573,5.0,950740839
45,1584,5.0,950740871
45,1372,5.0,950741043
45,2657,5.0,950741248
45,110,5.0,950741520
45,1060,5.0,951170165
45,356,5.0,951170194
45,1517,5.0,951170210
45,1923,5.0,951170238
45,543,5.0,951170445
45,1732,5.0,951170525
45,2694,5.0,951170525
45,2431,5.0,951170595
45,2918,5.0,951170884
45,50,5.0,951756750
45,2580,5.0,951756858
45,1213,5.0,951756891
45,1704,5.0,951756899
45,2762,5.0,959624096
45,2858,5.0,959624096
45,4886,5.0,1007483502
45,4306,5.0,1007483642
45,4901,5.0,1007483842
45,2959,5.0,1007483918
45,2324,5.0,1007483928
45,296,5.0,1007483989
45,3996,5.0,1007484009
45,4016,5.0,1007484242
45,150,5.0,1007484259
45,1097,5.0,1007484441
45,2329,5.0,1007484492
45,3972,5.0,1007484492
45,2890,5.0,1007484532
45,1258,5.0,1007484543
45,4963,5.0,1007994440
45,4369,5.0,1007994695
45,3717,5.0,1007994717
45,2771,5.0,1007994972
45,223,5.0,1007995016
45,4022,5.0,1007995016
45,2502,5.0,1007995101
45,3753,5.0,1007995101
45,2700,5.0,1007995150
45,3793,5.0,1007995171
45,3798,5.0,1007995171
45,4308,5.0,1009399292
45,1059,5.0,1009399318
45,3552,5.0,1020802351
45,5283,5.0,1020802436
45,4718,5.0,1020802962
45,4734,5.0,1020802962
45,1866,5.0,1020803145
45,3578,5.0,1020803425
45,5349,5.0,1021412297
45,4011,5.0,1021412499
45,5378,5.0,1023301451
45,5502,5.0,1034343599
45,5528,5.0,1034343599
45,5630,5.0,1034343599
45,4993,5.0,1034343730
45,1035,5.0,1034343805
45,2106,5.0,1034343884
45,4299,5.0,1034343884
45,5500,5.0,1034343884
45,6365,5.0,1057006892
45,6377,5.0,1057006897
45,6333,5.0,1057006900
45,6287,5.0,1057007003
45,5989,5.0,1057007320
45,8528,5.0,1091305555
45,8360,5.0,1091305565
45,5418,5.0,1091305617
45,1302,5.0,1091305660
45,7173,5.0,1091305731
45,165,5.0,1091305945
45,231,5.0,1091305997
45,1197,5.0,1091306041
46,590,5.0,834787617
46,588,5.0,834787677
46,595,5.0,834787757
46,292,5.0,834787826
46,339,5.0,834787826
46,1,5.0,834787906
46,593,5.0,834787906
46,380,5.0,834787967
46,457,5.0,834787967
46,110,5.0,834788016
46,50,5.0,834788094
46,266,5.0,834788094
46,364,5.0,834788146
47,3147,5.0,1496205029
47,112804,5.0,1496205128
47,112552,5.0,1496205226
47,51931,5.0,1496205747
48,2115,5.0,1127128639
48,4886,5.0,1127128753
48,2571,5.0,1127128841
51,1272,5.0,1230928767
51,1663,5.0,1230928790
51,247,5.0,1230928802
51,1093,5.0,1230928832
51,1373,5.0,1230928837
51,3107,5.0,1230928844
51,3863,5.0,1230928851
51,3361,5.0,1230928856
51,2140,5.0,1230928861
51,2762,5.0,1230929240
51,1580,5.0,1230929254
51,1214,5.0,1230929258
51,1200,5.0,1230929263
51,1196,5.0,1230929268
51,924,5.0,1230929275
51,589,5.0,1230929287
51,111,5.0,1230929314
51,8874,5.0,1230929328
51,6807,5.0,1230929347
51,6502,5.0,1230929358
51,4262,5.0,1230929420
51,4034,5.0,1230929425
51,4014,5.0,1230929444
51,3994,5.0,1230929449
51,3671,5.0,1230929460
51,3489,5.0,1230929471
51,3481,5.0,1230929476
51,3471,5.0,1230929483
51,2797,5.0,1230929516
51,2302,5.0,1230929558
51,2194,5.0,1230929566
51,1967,5.0,1230929599
51,1953,5.0,1230929606
51,1674,5.0,1230929615
51,1639,5.0,1230929619
51,1371,5.0,1230929650
51,1304,5.0,1230929656
51,1302,5.0,1230929661
51,1276,5.0,1230929673
51,1235,5.0,1230929688
51,1215,5.0,1230929695
51,1079,5.0,1230929741
51,953,5.0,1230929755
51,497,5.0,1230929781
51,236,5.0,1230929830
51,54001,5.0,1230929858
51,48774,5.0,1230929871
51,39183,5.0,1230929886
51,8464,5.0,1230929921
51,7160,5.0,1230929936
51,6708,5.0,1230929946
51,5956,5.0,1230929970
51,4865,5.0,1230930023
51,4002,5.0,1230930100
51,3969,5.0,1230930106
51,3683,5.0,1230930144
51,3148,5.0,1230930214
51,3070,5.0,1230930224
51,2788,5.0,1230930267
51,2375,5.0,1230930352
51,2301,5.0,1230930362
51,1873,5.0,1230930420
51,1845,5.0,1230930426
51,1298,5.0,1230930504
51,1243,5.0,1230930514
51,1224,5.0,1230930522
51,965,5.0,1230930560
51,76,5.0,1230930644
51,59615,5.0,1230930660
51,34338,5.0,1230930704
51,8533,5.0,1230930740
51,7569,5.0,1230930769
51,6873,5.0,1230930808
51,4713,5.0,1230930916
51,3918,5.0,1230931003
51,3917,5.0,1230931019
51,3814,5.0,1230931031
51,3388,5.0,1230931053
51,2901,5.0,1230931113
51,2613,5.0,1230931181
51,2249,5.0,1230931264
51,2183,5.0,1230931271
51,1999,5.0,1230931346
51,804,5.0,1230931511
51,593,5.0,1230931534
51,260,5.0,1230931614
51,60074,5.0,1230931645
51,48877,5.0,1230931664
51,47997,5.0,1230931671
51,42723,5.0,1230931696
51,7983,5.0,1230931767
51,7438,5.0,1230931785
51,7000,5.0,1230931824
51,5816,5.0,1230931868
51,5377,5.0,1230931924
51,4437,5.0,1230931996
51,3949,5.0,1230932031
51,3421,5.0,1230932084
51,3115,5.0,1230932108
